Date,Infosys,TCS,Wipro,HCLTech,TechMahindra,LTIinfotech,PersistentSystems,TanlaPlatforms,TataElxsi,Coforge,HDFCBank,ICICIBank,AxisBank,KotakMahindraBank,StateBankofIndia,BajajFinance,IndusIndBank,BajajFinserv,HDFCLife,SBILife,SunPharma,DrReddy,Cipla,ApolloHospitals,DivisLaboratories,ZydusLifesciences,TorrentPharmaceuticals,Lupin,MaxHealthcare,AurobindoPharma,HindustanUnilever,NestleIndia,BritanniaIndustries,Godrej,Dabur,VarunBeverages,ColgatePalmoliveIndia,ProcterGambleIndia,HatsunAgroProducts,Emami,IOC,ONGC,BPCL,GAIL,AdaniGas,Reliance,HindustanPetroleum,OilIndia,PetronetLNG,GujaratGas
5/3/2002 15:30:00,58.65,,58.08,30.18,,,,,62.15,,21.65,20.88,8.12,8.6,21.58,,17.15,,,,16,499.55,86.54,80.45,,9.02,14.8,14.04,,11.83,,,,,,,,,,,,,,,,,,,,
5/10/2002 15:30:00,59.58,,60.13,30.96,,,,,60.65,,22.19,24.89,8.02,8.14,21.7,,16.65,,,,15.74,499.98,82.91,81.2,,9.33,14.48,13.81,,11.65,,,,,,,,,,,,,,,,,,,,
5/17/2002 15:30:00,59.1,,59.61,29.05,,,,,52.55,,21.91,25.55,7.72,7.22,20.77,,15.55,,,,15.74,497.58,84.78,71.63,,9,14.01,12.44,,11.31,,,,,,,,,,,,,,,,,,,,
5/24/2002 15:30:00,59.06,,58.57,28.97,,,,,53.63,,21.8,24.21,7.43,7.09,21.01,,14.8,,,,15.27,486.65,83.19,75.5,,8.64,12.49,12.01,,11,,,,,,,,,,,,,,,,,,,,
5/31/2002 15:30:00,52.95,,57.03,27.71,,,,,49.83,,22.94,25.14,7.11,6.83,20.73,,14.25,,,,13.98,475.23,79.41,73.22,,8.69,12.68,11.32,,10.83,,,,,,,,,,,,,,,,,,,,
6/7/2002 15:30:00,50.73,,55.72,27.62,,,,,51.75,,21.72,27.47,7.51,6.65,21.57,,15.2,,,,13.55,477.63,80.02,67.9,,8.7,12.28,11.54,,11.28,,,,,,,,,,,,,,,,,,,,
6/14/2002 15:30:00,52.97,,59.44,27.11,,,,,56.65,,21.99,26.24,8.19,7.55,23.07,,16.85,,,,14.17,499.08,79.25,70.53,,8.91,13.29,11.68,,12.03,,,,,,,,,,,,,,,,,,,,
6/21/2002 15:30:00,49.06,,57.14,25.56,,,,,54.85,,21.95,25.39,8.03,7.08,22.49,,17.45,,,,13.77,481.55,74.44,65.28,,8.94,12.71,11.77,,12,,,,,,,,,,,,,,,,,,,,
6/28/2002 15:30:00,51.26,,55.52,27.93,,,,,57.2,,20.16,25.04,7.77,8.15,22.7,,18,,,,14.01,472.75,75.21,64.47,,8.89,12.38,11.08,,11.84,,,,,,,,,,,,,,,,,,,,
7/5/2002 15:30:00,53.29,,52.46,30.68,,,,,67.22,,21.34,27.67,7.76,8.34,22.76,5.75,18.1,,,,13.8,495.18,76.32,65.43,,9.08,13.46,12.29,,11.54,,,,,,,,,,,,,,,,,,,,
7/12/2002 15:30:00,51.88,,48.88,29.85,,,,,62.15,,21,26.79,8.09,8.35,22.12,5.48,17.65,,,,13.76,491.8,75.9,64.03,,9.19,14.23,11.81,,11.36,,,,,,,,,,,,,,,,,,,,
7/19/2002 15:30:00,49.47,,47.31,28.32,,,,,57.43,,21.42,26.46,7.91,8.86,21.67,5.3,17,,,,13.75,505.83,75.02,65.35,,9.06,14.86,11.7,,11.18,,,,,,,,,,,,,,,,,,,,
7/26/2002 15:30:00,47.13,,43.54,22.25,,,,,50.05,,21.1,24.96,7.07,7.98,21.1,5.01,15.85,,,,13.82,415.9,74.64,59.58,,8.87,12.86,10.81,,10.73,,,,,,,,,,,,,,,,,,,,
8/2/2002 15:30:00,46.95,,40.77,23.64,,,,,45.9,,21,25.57,7.1,7.63,21.66,4.63,16,,,,13.74,442.33,74.45,47.6,,8.73,12.37,10.42,,10.73,,,,,,,,,,,,,,,,,,,,
8/9/2002 15:30:00,49.41,,43.96,22.54,,,,,48.25,,21,24.66,7.04,8.02,21.89,4.84,15.95,,,,13.88,440.1,75.27,49.33,,8.98,12.1,10.73,,11.01,,,,,,,,,,,,,,,,,,,,
8/16/2002 15:30:00,50.17,,42.75,23.61,,,,,48.93,,21.03,24.4,7,8.02,21.68,4.78,16.3,,,,13.91,425.1,73.84,50.18,,8.98,11.79,10.64,,11.36,,,,,,,,,,,,,,,,,,,,
8/23/2002 15:30:00,55.2,,45.71,24.78,,,,,52.28,,20.95,25.34,7.1,7.93,21.86,4.61,16,,,,13.95,432.9,72.82,48.45,,8.87,11.6,10.51,,11.53,,,,,,,,,,,,,,,,,,,,
8/30/2002 15:30:00,56.32,,47.54,25.44,,,,,53.25,,20.96,26.11,7.01,8.01,22.77,4.66,15.9,,,,14.81,446.88,75.98,48.33,,8.56,12.44,10.63,,11.33,,,,,,,,,,,,,,,,,,,,
9/6/2002 15:30:00,55.19,,45.43,25.43,,,,,50.5,,21.07,25.98,7.15,7.91,22.2,4.57,16,,,,14.76,443.5,77.17,47.48,,8.48,12.25,10.78,,10.87,,,,,,,,,,,,,,,,,,,,
9/13/2002 15:30:00,55.79,,49.24,25.36,,,,,50.65,,21.48,26.05,7.15,7.67,22.02,4.57,17.6,,,,14.49,433.58,74.98,47.55,,8.21,11.79,10.12,,11.08,,,,,,,,,,,,,,,,,,,,
9/20/2002 15:30:00,54.79,,48.88,26.23,,,,,48.05,,22.01,25.61,7.08,7.51,21.67,4.55,15.5,,,,14.19,402.28,75.66,50.73,,7.8,11.07,9.96,,10.8,,,,,,,,,,,,,,,,,,,,
9/27/2002 15:30:00,54.82,,50.81,27.38,,,,,47.9,,22.08,25.09,7.22,7.49,21.8,4.54,14.75,,,,14.35,423.8,75.89,51.08,,7.72,11.54,9.7,,10.78,,,,,,,,,,,,,,,,,,,,
10/4/2002 15:30:00,54.69,,49.74,24.58,,,,,45.93,,21.01,26.06,7.21,7.73,21.71,4.48,14.35,,,,14.27,402.78,76.85,49,,7.61,11.01,9.49,,10.7,,,,,,,,,,,,,,,,,,,,
10/11/2002 15:30:00,58.92,,53.18,25.51,,,,,47.55,,20.67,25.07,7.21,7.56,21.71,4.49,14.2,,,,14,412.88,78.16,49.48,,7.6,11.5,9.49,,10.51,,,,,,,,,,,,,,,,,,,,
10/18/2002 15:30:00,59.92,,53.78,27.32,,,,,48.05,,19.61,23.55,7.22,7.5,21.86,4.52,13.9,,,,13.49,371.58,69.35,49.9,,7.72,11.33,9.47,,10.95,,,,,,,,,,,,,,,,,,,,
10/25/2002 15:30:00,58.66,,51.57,20.43,,,,,43.5,,19.24,23,7.24,6.88,21.75,4.3,13.6,,,,14.01,343.2,68.11,49.28,,7.53,11.65,9.09,,10.64,,,,,,,,,,,,,,,,,,,,
11/1/2002 15:30:00,60.45,,50.93,20,,,,,43.63,,18.99,23.9,7.22,6.78,22.51,4.38,14.3,,,,13.79,343.9,68.87,49.55,,7.65,12.59,9.59,,10.77,,,,,,,,,,,,,,,,,,,,
11/8/2002 15:30:00,62.46,,53.29,20.29,,,,,42.25,,19.51,21.99,7.31,6.69,22.39,4.2,14.35,,,,13.76,348.48,69.38,49.58,,7.65,12.27,9.72,,10.55,,,,,,,,,,,,,,,,,,,,
11/15/2002 15:30:00,67.38,,60.11,21.33,,,,,41.93,,19.27,21.83,7.23,6.66,22.28,4.18,14,,,,13.49,366.23,72.13,49.5,,7.47,12.34,9.55,,10.44,,,,,,,,,,,,,,,,,,,,
11/22/2002 15:30:00,72.35,,59.29,22.66,,,,,44.6,,19.55,23.52,7.54,7.01,23.47,4.29,14.65,,,,13.59,367.6,72.11,51.68,,7.52,11.94,9.7,,10.54,,,,,,,,,,,,,,,,,,,,
11/29/2002 15:30:00,71.22,,63.2,23.9,,,,,47.4,,19.51,24.21,7.68,7.77,24.78,4.29,15.5,,,,14.05,380.58,73.14,52.1,,7.49,11.8,9.88,,10.76,,,,,,,,,,,,,,,,,,,,
12/6/2002 15:30:00,70.76,,59.99,23.55,,,,,48.43,,19.83,24.49,7.88,7.63,25.76,4.48,15.95,,,,13.84,396.4,71.16,53.9,,7.67,11.59,11.7,,10.45,,,,,,,,,,,,,,,,,,,,
12/13/2002 15:30:00,73,,62.5,23.26,,,,,48.95,,20.29,27.18,8.89,8.08,26.1,4.47,16.45,,,,14.27,400.93,70.1,54.35,,7.97,11.77,12.89,,10.46,,,,,,,,,,,,,,,,,,,,
12/20/2002 15:30:00,72.12,,59.32,23.99,,,,,47.23,,22.05,25.44,8.76,8.58,26.16,4.37,16.55,,,,14.75,447.05,70.04,52.33,,8.02,12.84,12.9,,10.45,,,,,,,,,,,,,,,,,,,,
12/27/2002 15:30:00,74.5,,60.28,23.4,,,,,47.25,,21.86,26.07,8.79,8.57,26.97,4.33,16.25,,,,15.07,462.1,71.55,53.48,,8.05,12.96,14.69,,10.78,,,,,,,,,,,,,,,,,,,,
1/3/2003 15:30:00,75,,61.46,22.93,,,,,46.93,,21.55,24.86,8.41,1.65,27,4.49,15.5,,,,15.53,456.1,72.64,54.4,,8.37,13.19,14.45,,10.53,,,,,,,,,,,,,,,,,,,,
1/10/2003 15:30:00,69.5,,57.34,21.6,,,,,45.5,,21.49,25.25,8.87,1.69,27.01,4.43,15.55,,,,14.58,492.93,75.42,55.15,,8.25,13.92,17.47,,11.88,,,,,,,,,,,,,,,,,,,,
1/17/2003 15:30:00,72.19,,57.42,21.03,,,,,43.73,,22.37,26.28,8.92,1.68,27.68,4.56,17.3,,,,15,490.3,72.43,55.4,,8.62,14.02,16.5,,13.44,,,,,,,,,,,,,,,,,,,,
1/24/2003 15:30:00,68.5,,53.55,19.71,,,,,39.65,,23.75,26.88,8.91,1.6,27.32,4.47,16.55,,,,14.26,460.05,67.38,53.83,,8.25,12.74,14.97,,12.42,,,,,,,,,,,,,,,,,,,,
1/31/2003 15:30:00,67.19,,52.63,20.26,,,,,38.38,,23.71,27.25,8.37,1.6,26.55,4.43,15.35,,,,14.51,451.85,66.26,50.33,,8.21,12.14,14.79,,12.39,,,,,,,,,,,,,,,,,,,,
2/7/2003 15:30:00,70.12,,54.21,21.2,,,,,38.63,,24.68,26.12,8.49,1.9,28.49,4.46,16.05,,,,14.12,460.73,65.58,50.1,,8.11,12.22,15.3,,11.96,,,,,,,,,,,,,,,,,,,,
2/14/2003 15:30:00,64.86,,52.24,20.45,,,,,35.25,,24.83,26.84,7.88,1.77,28.1,4.53,15.95,,,,14.08,451.63,62.49,49.05,,8.03,11.56,13.59,,11.99,,,,,,,,,,,,,,,,,,,,
2/21/2003 15:30:00,66.01,,53.93,20.8,,,,,37.48,,25.02,27.23,8.76,1.74,29.3,4.66,16.7,,,,14.24,436.05,63.96,49.68,,8.08,11.85,14.18,,11.96,,,,,,,,,,,,,,,,,,,,
2/28/2003 15:30:00,66.96,,55.1,21.95,,,,,37.9,,24.99,27.15,8.6,1.71,27.04,4.66,17.05,,,,14.05,438.18,61.64,56.55,,8.17,11.7,15.13,,11.82,,,,,,,,,,,,,,,,,,,,
3/7/2003 15:30:00,62.85,,51.22,19.43,,,,,34.15,,23.8,25.65,8.11,1.5,26.09,4.45,16.15,,,,14.28,444.8,59.04,49.38,,8.09,11.12,14.64,,11.25,,,,,,,,,,,,,,,,,,,,
3/13/2003 15:30:00,63.52,,49.86,19.28,,,,,33.2,,23.93,25.14,7.84,1.48,26,4.38,16.05,,,,13.74,439.05,58.74,50.9,9,8.03,10.76,14.28,,11.28,,,,,,,,,,,,,,,,,,,,
3/28/2003 15:30:00,66.74,,48.81,19.92,,,,,34.53,,23.63,24.42,8.02,1.69,25.95,4.39,15.9,,,,13.52,449.68,58,48.28,11.72,8.13,10.12,13.74,,10.85,,,,,,,,,,,,,,,,,,,,
4/4/2003 15:30:00,67.11,,48.5,20.41,,,,,36.88,,23.94,24.79,8.09,1.62,26.76,4.45,17.15,,,,13.78,461.58,58,49.78,11.68,8.28,10.62,13.79,,10.95,,,,,,,,,,,,,,,,,,,,
4/11/2003 15:30:00,41.46,,35.07,18.41,,,,,34.42,,23.97,23.83,8.36,1.43,27.19,4.38,18.15,,,,14.67,432.08,58.96,47.85,12.41,8.19,10.59,14.93,,10.94,,,,,,,,,,,,,,,,,,,,
4/17/2003 15:30:00,46.3,,33.03,17.62,,,,,33.92,,24.71,24.25,8.45,1.46,27.11,4.47,18.15,,,,14.58,451.85,58.41,48.95,12.3,8.25,10.64,14.99,,11,,,,,,,,,,,,,,,,,,,,
4/25/2003 15:30:00,45.47,,33.24,19.55,,,,,34.1,,24.45,24.01,8.83,1.46,26.38,4.59,17.8,,,,14.21,452.33,56.11,48.85,12.76,8.13,10.24,15.59,,11.53,,,,,,,,,,,,,,,,,,,,
5/2/2003 15:30:00,45.53,,32.57,16.96,,,,,33.23,,25.26,22.13,9.32,1.43,26.56,4.69,18.35,,,,13.72,442.28,50.63,48.73,14.48,8.12,10.67,16.23,,12.28,,,,,,,,,,,,,,,,,,,,
5/9/2003 15:30:00,45.72,,33.38,17.51,,,,,32.83,,24.58,22.7,8.96,1.44,26.93,5.16,19.65,,,,13.92,418.05,51.7,50.4,14.09,7.78,10.75,15.98,,12.34,,,,,,,,,,,,,,,,,,,,
5/16/2003 15:30:00,46.78,,35.3,17.69,,,,,34.73,,25.12,24.62,9.17,1.56,29.72,4.89,18.65,,,,14.21,419.55,52.07,54.13,16.08,8.08,12.23,17.83,,13.76,,,,,,,,,,,,,,,,,,,,
5/23/2003 15:30:00,40.81,,30.86,15.22,,,,,33.35,,24.3,23.91,9.34,1.55,32.13,5.22,18.7,,,,14.44,413.93,52.31,52.03,18.07,7.93,11.88,16.44,,13.29,,,,,,,,,,,,,,,,,,,,
5/30/2003 15:30:00,41.78,,30.23,15.43,,,,,33.3,,24.51,25.08,10.46,1.51,33.24,5.5,21.5,,,,14.8,445.63,54.77,59.38,18.71,8.06,11.87,19.55,,15.09,,,,,,,,,,,,,,,,,,,,
6/6/2003 15:30:00,46.08,,32.65,18.11,,,,,35.95,,25.94,25.77,10.13,1.53,34.48,5.4,19.85,,,,16.86,485.33,57.62,58,19.61,8.4,11.94,21.34,,17,,,,,,,,,,,,,,,,,,,,
6/13/2003 15:30:00,46.42,,31.86,18.78,,,,,37.7,,25.18,25.95,10.6,1.47,32.69,5.29,20.25,,,,16.6,480.58,58.87,57.75,19.35,8.55,11.5,24.04,,16.52,,,,,,,,,,,,,,,,,,,,
6/20/2003 15:30:00,47.72,,34.87,18.11,,,,,37.03,,24.82,25.88,10.18,1.5,33.85,5.72,19.65,,,,17.64,528.98,59.97,58.78,21.81,9.13,12.85,23.48,,16.82,,,,,,,,,,,,,,,,,,,,
6/27/2003 15:30:00,52.04,,35.07,18.93,,,,,40,,24.83,26.77,9.76,1.55,35.29,5.57,19.25,,,,17.23,530.23,59.54,58.5,24.82,9.74,13.22,29.75,,17.84,,,,,,,,,,,,,,,,,,,,
7/4/2003 15:30:00,48.38,,33.82,18.3,,,,,40.95,,27.68,27.04,10.83,1.65,36.59,5.82,21.05,,,,18.21,585.05,64.73,73.15,28.44,12.71,16.34,30.48,,20.5,,,,,,,,,,,,,,,,,,,,
7/11/2003 15:30:00,54.92,,35.76,20.79,,,,,42,,28.98,28.09,13.02,1.61,36.76,5.27,20.15,,,,17.96,558.53,66.22,76.15,26.4,12.76,15.61,34.5,,19.4,,,,,,,,,,,,,,,,,,,,
7/18/2003 15:30:00,52.96,,34.37,19.86,,,,,39.5,,27.66,28.75,15,1.76,39.08,5,22.65,,,,17.67,581.9,64.32,73.68,25.97,12.14,14.47,33.24,,19.43,,,,,,,,,,,,,,,,,,,,
7/25/2003 15:30:00,54.95,,34.85,21.03,,,,,39.25,,26.49,29.03,15.66,2.01,40.11,4.84,23.75,,,,18,566.68,62.92,73.03,26.28,13.78,14.56,38.5,,20.15,,,,,,,,,,,,,,,,,,,,
8/1/2003 15:30:00,59.01,,37,20.91,,,,,41.63,,26.64,29.56,16.01,2.16,39.48,5.48,26.15,,,,20.2,544.33,64.52,71.35,27.86,15.77,16.68,38.39,,19.52,,,,,,,,,,,,,,,,,,,,
8/8/2003 15:30:00,55.59,,35.96,22.18,,,,,41.5,,27.53,27.92,15.49,2.06,39.83,5.71,25.15,,,,22.38,528.55,69.71,75.85,28.13,15.92,19.86,39.25,,19.81,,,,,,,,,,,,,,,,,,,,
8/14/2003 15:30:00,53.39,,34.23,20.55,,,,,40.23,,26.73,28.3,15.15,1.99,40.65,5.68,25.45,,,,21.89,531.8,68.51,73.85,28.22,16.2,18.7,38.56,,18.92,,,,,,,,,,,,,,,,,,,,
8/22/2003 15:30:00,56.9,,36.49,21.26,,,,,40.48,,28.9,32.71,15.18,2.17,40.98,6.09,28,,,,23.84,549.98,71.73,73.72,30.01,17.7,18.51,45.56,,19.03,,,,,,,,,,,,,,,,,,,,
8/29/2003 15:30:00,61.34,,40.08,23.13,,,,,45.05,,27.57,32.67,14.73,2.1,41.58,6.02,27.7,,,,25.25,575.93,80.68,75.03,35.02,19.87,23.07,46.5,,23.3,,,,,,,,,,,,,,,,,,,,
9/5/2003 15:30:00,65.59,,46.73,26.5,,,,,46.03,,27.97,33.25,14.52,2.26,41.02,6.24,25.6,,,,25.05,566.1,78.29,75.08,44.66,20.21,23.9,53.38,,26.38,,,,,,,,,,,,,,,,,,,,
9/12/2003 15:30:00,65.03,,44.64,24.85,,,,,43.6,,27.94,33.48,14,2.44,41.68,6.01,26.25,,,,25.01,575.28,82.51,80,43.5,20.86,23.88,53.71,,28.54,,,,,,,,,,,,,,,,,,,,
9/19/2003 15:30:00,67.5,,43.13,20.66,,,,,40.98,,27.18,33.95,13.02,2.35,38.53,5.68,23.35,,,,24.49,547.28,77.66,80.33,40.31,19.91,22.84,47.38,,28.83,,,,,,,,,,,,,,,,,,,,
9/26/2003 15:30:00,71.12,,46.71,21.13,,,,,45.7,,27.15,37.12,13.97,2.53,40.77,5.76,24.15,,,,23.34,533.45,82.36,78.7,44.27,21.7,23.85,48.03,,29.16,,,,,,,,,,,,,,,,,,,,
10/3/2003 15:30:00,71.25,,45.63,22.26,,,,,44.6,,29.45,38.18,14.96,2.95,42.96,5.93,22.95,,,,25.87,554.58,83.66,80.5,44.47,21.78,25.05,49.98,,32.75,,,,,,,,,,,,,,,,,,,,
10/10/2003 15:30:00,72.34,,50.52,24.35,,,,,47.83,,30.54,40.64,16.33,3.51,45.3,5.9,24.9,,,,25.63,589.98,85.08,80.18,43.49,22.28,24.95,55.52,,33.85,,,,,,,,,,,,,,,,,,,,
10/17/2003 15:30:00,73.99,,53.23,25.7,,,,,46.03,,31.65,40.17,16.78,3.57,46.85,6.3,24.55,,,,26.85,607.65,94.15,80.03,45.04,21.87,23.55,54.78,,33.19,,,,,,,,,,,,,,,,,,,,
10/31/2003 15:30:00,74.04,,50.33,27.12,,,,,44.48,,31.61,44.91,14.95,3.43,45.68,6.26,23.2,,,,26.83,597.68,103.95,78.13,40.17,22.54,21.36,52.59,,32.72,,,,,,,,,,,,,,,,,,,,
11/7/2003 15:30:00,77.85,,53.6,30.7,,,,,47.2,,30.53,44.18,14.46,3.35,45.12,6.35,25.45,,,,29.11,639.95,92.41,76.93,43.5,23.76,22.01,59.18,,31.19,,,,,,,,,,,,,,,,,,,,
11/21/2003 15:30:00,72.99,,54.18,31.42,,,,,43.55,,30.3,42.18,15.26,3.22,42.33,6.79,32.7,,,,29.09,613.93,88.12,80.9,46.97,24.65,20,61.81,,28.56,,,,,,,,,,,,,,,,,,,,
11/28/2003 15:30:00,76.97,,57.67,33.67,,,,,45.83,,30.26,45.47,16.73,3.44,44.37,7.46,34.5,,,,29.96,635.35,96.21,82.5,54.03,25.17,21.39,68.65,,30.29,,,,,,,,,,,,,,,,,,,,
12/5/2003 15:30:00,76.73,,56.57,33.75,,,,,50.65,,32.83,47.31,21.88,3.44,43.41,8.95,38.4,,,,32.71,651.63,96.51,91.38,67.39,25.57,23.58,75.89,,33.1,,,,,,,,,,,,,,,,,,,,
12/12/2003 15:30:00,78.63,,60.35,35.26,,,,,56.65,,36.27,51.01,22.77,3.59,44.82,8.84,40.25,,,,31.31,676.05,95.1,86.83,64.16,25.84,24.45,73.77,,39.45,,,,,,,,,,,,,,,,,,,,
12/19/2003 15:30:00,82.2,,63.97,35.23,,,,,55.68,,35.83,50.85,25.31,3.58,46.24,8.77,41.4,,,,31.64,684,101.85,89.33,73.38,26.86,26.67,73.59,,41.85,,,,,,,,,,,,,,,,,,,,
12/26/2003 15:30:00,84.3,,64.27,36.19,,,,,61.8,,35.86,52.04,26.53,3.7,49.18,8.8,45.4,,,,30.42,712.85,103.04,97,73.8,26.36,25.98,72.55,,42.18,,,,,,,,,,,,,,,,,,,,
1/2/2004 15:30:00,88.54,,66.08,39.2,,,,,64.05,,36.29,55.74,30.06,3.85,53.41,8.73,44.15,,,,30.23,724.88,111.56,92.63,79.59,26.74,26.17,71.51,,46.46,,,,,,,,,,,,,,,,,,,,
1/9/2004 15:30:00,90.95,,65.87,40.94,,,,,62.53,,36.85,55.29,29.12,3.92,60.38,8.5,44.5,,,,31.44,705.25,109.56,88.3,75.51,24.84,24.77,69.19,,43.78,,,,,,,,,,,,,,,,,,,,
1/16/2004 15:30:00,86.31,,63.73,38.18,,,,,56.6,,38.17,51.51,31.49,3.82,59.93,8.27,48.25,,,,30.36,674.35,106.06,88.63,74.93,24.67,23.24,69,,40.01,,,,,,,,,,,,,,,,,,,,
1/23/2004 15:30:00,85.33,,64.5,40.45,,,,,50.08,,36.49,53.4,31.96,3.7,58.7,7.45,42.2,,,,30.23,683.9,103.63,83.45,70.72,26.72,22.37,62.79,,40.78,,,,,,,,,,,,,,,,,,,,
1/30/2004 15:30:00,81.45,,58.46,37.94,,,,,48.95,,34.5,53.65,32.94,3.98,56.42,7.3,42.2,,,,30.54,699.13,96.19,84.4,74.91,25.4,22.08,61.03,,39.43,,,,,,,,,,,,,,,,,,,,
2/6/2004 15:30:00,86.85,,58.34,35.53,,,,,45.93,,35.48,58.42,28.14,3.7,56.18,7.17,40.25,,,,31.38,666.43,91.89,81.6,74.47,24.45,21.61,60.92,,39.6,,,,,,,,,,,,,,,,,,,,
2/13/2004 15:30:00,84,,60.96,37.67,,,,,47.85,,37.48,56.62,30.24,3.84,59.35,7.12,42.4,,,,31.97,627.58,97.45,83.73,75.97,28.57,23.82,67.64,,39.1,,,,,,,,,,,,,,,,,,,,
2/20/2004 15:30:00,79.14,,56.4,36.63,,,,,47.15,,36.49,53.95,28.36,3.95,56.84,7.09,39.8,,,,34.01,598.7,95.95,81.33,88,33.34,23.49,65.45,,38.26,,,,,,,,,,,,,,,,,,,,
2/27/2004 15:30:00,79.1,,54.54,36.14,,,,,45.3,,37.47,49.26,27.85,3.9,55.14,6.89,39.1,,,,32.52,620.43,95.73,79.05,95.97,33.52,22.91,67.5,,38.81,,,,,,,,,,,,,,,,,,,,
3/5/2004 15:30:00,82.01,,55.83,36.13,,,,,44.68,,38.25,53.13,27.36,3.89,58.16,6.69,36.5,,,,34.3,510.23,98.85,80.93,81.17,32.25,23.65,67.85,,38.87,,,,,,,,,,,,,,,,,,,,
3/12/2004 15:30:00,78.7,,55.12,34.7,,,,,43.03,,36.69,51.27,26.83,3.89,56.52,6.69,37.15,,,,34,514.95,97.54,80.15,83.77,31.72,22.56,68.88,,36.37,,,,,,,,,,,,,,,,,,,,
3/19/2004 15:30:00,81.08,,53.87,33.47,,,,,39.63,,35.38,50.48,26.41,4.02,53.54,6.36,36.95,,,,30.44,505.43,88.66,86.8,71.87,31.6,21.66,65.32,,32.18,,,,,,,,,,,,,,,,,,,,
3/26/2004 15:30:00,82.96,,53.54,33.45,,,,,39.3,,37.41,51.83,27.56,4,55.95,6.49,37.15,,,,31.6,488.08,90.83,85.05,74.58,30.75,20.11,64.83,,35.36,,,,,,,,,,,,,,,,,,,,
4/2/2004 15:30:00,78.13,,50.6,31.68,,,,,41.83,,38.89,54.34,33.19,4.05,58.62,7.47,41.15,,,,33.05,495.6,94.84,90.08,75.85,31.32,21.26,64.61,,36.22,,,,,,,,,,,,,,,,,,,,
4/8/2004 15:30:00,83,,54.9,34.78,,,,,42.38,,38.05,53.16,31.71,3.97,58.79,7.31,41.35,,,,35.03,478.18,94.28,99.95,74.41,35.58,21.88,68.03,,38.16,,,,,,,,,,,,,,,,,,,,
4/23/2004 15:30:00,82.92,,59.76,37.69,,,,,47.18,,37.99,58.06,32.94,4,62.04,8.02,51.15,,,,36.24,466.63,104.13,105.35,77.04,36.48,23.21,82.39,,39.48,,,,,,,,,,,,,,,,,,,,
4/30/2004 15:30:00,80.41,,57.94,34.4,,,,,43.65,,37.81,57.27,31.21,3.95,60.59,7.85,52.05,,,,37.59,434.63,109.58,105.2,75.08,33.45,22.15,80.72,,40.16,,,,,,,,,,,,,,,,,,,,
5/7/2004 15:30:00,81.55,,58.12,35.68,,,,,50.05,,37.54,55.05,30.05,4,60.79,8.25,62.25,,,,37.12,455.4,106.39,109.9,76.4,34.24,23.32,85.03,,41.26,,,,,,,,,,,,,,,,,,,,
5/14/2004 15:30:00,79.53,,57.96,36.71,,,,,45.45,,35.27,48.13,26.27,3.58,48.7,7.22,48.1,,,,36.4,417.63,98.74,107.35,71.76,33.17,21.17,77.15,,39.3,,,,,,,,,,,,,,,,,,,,
5/21/2004 15:30:00,76.72,,56.69,38.49,,,,,45.25,,36.23,48.57,24.92,3.77,48.67,7.92,52.5,,,,36.45,432.88,98.1,105.05,70.11,33.97,22.46,80.45,,39.08,,,,,,,,,,,,,,,,,,,,
5/28/2004 15:30:00,79.03,,56.39,37.39,,,,,47.58,,36.89,44.74,23.71,3.32,45.82,7.99,49.5,,,,37.51,443.85,96.06,103.13,70.79,32.95,22.14,75.03,,38.42,,,,,,,,,,,,,,,,,,,,
6/4/2004 15:30:00,81.52,,56.43,37.73,,,,,46.78,,35.6,48.79,22.14,3.32,45.91,7.62,49.75,,,,40.03,400.33,92.04,101.48,64.92,30.62,22.17,65.89,,36.22,,,,,,,,,,,,,,,,,,,,
6/11/2004 15:30:00,79.85,,55.49,37.58,,,,,51.63,,36,47.21,23.08,3.26,44.18,7.46,51,,,,39.04,403.08,91.44,104.23,67.97,29.59,22.3,71.24,,38.54,,,,,,,,,,,,,,,,,,,,
6/18/2004 15:30:00,82.26,,56.81,36.42,,,,,50.88,,37.49,47.03,23.75,3.27,41.26,7.8,54.05,,,,37.02,376.68,84.36,103.5,66.29,29.24,21.13,63.02,,36.04,,,,,,,,,,,,,,,,,,,,
6/25/2004 15:30:00,85.69,,59.99,37.82,,,,,51.05,,36.74,45.56,23.82,3.31,39.54,7.68,53.5,,,,35.47,360.3,80.96,107.08,61.45,27.64,19.26,62.99,,33.13,,,,,,,,,,,,,,,,,,,,
7/2/2004 15:30:00,88.96,,59.37,37.75,,,,,57.1,,36.45,44.52,25.88,3.51,42,7.91,50.3,,,,36.78,366.95,87.02,108.95,59.73,28.31,19.5,63.08,,33.58,,,,,,,,,,,,,,,,,,,,
7/9/2004 15:30:00,86.41,,56.23,36.61,,,,,54.63,,36.88,44.43,24.28,3.59,40.51,7.97,45.95,,,,34.46,381.83,92.58,111.18,59.37,29.15,18.83,62,,33.05,,,,,,,,,,,,,,,,,,,,
7/16/2004 15:30:00,92.36,,59.15,38.31,,,,,60.85,,36.61,44.58,25.91,3.71,41.48,7.69,48.15,,,,34.89,376.18,93.54,113.15,57.45,31.7,19.78,62.7,,31.99,,,,,,,,,,,,,,,,,,,,
7/23/2004 15:30:00,90.95,,59.62,38.26,,,,,60.9,,36.96,47.52,25.76,3.65,43.82,7.8,50.2,,,,36.37,377.23,96.4,112.23,57.27,31.26,20.34,61.55,,33.35,,,,,,,,,,,,,,,,,,,,
